NCBI_GeneID,Gene_Type,Ortholog_Num,Dmel ID,Type,Result Type
LOC6725211,PROTEIN_CODING,1.0,['LOC31509'],[1],1
LOC6725212,PROTEIN_CODING,1.0,['LOC31510'],[1],1
LOC6725213,PROTEIN_CODING,1.0,['LOC31511'],[1],1
LOC6725214,PROTEIN_CODING,1.0,['LOC19836089'],[1],1
LOC6725215,PROTEIN_CODING,1.0,['LOC31512'],[1],1
LOC6725216,PROTEIN_CODING,1.0,['LOC31513'],[1],1
LOC6725218,PROTEIN_CODING,1.0,['LOC31515'],[1],1
LOC6725222,PROTEIN_CODING,1.0,['LOC31516'],[1],1
LOC6725223,PROTEIN_CODING,1.0,['LOC31517'],[1],1
LOC6725224,PROTEIN_CODING,1.0,['LOC31520'],[1],1
LOC6725225,PROTEIN_CODING,1.0,['LOC31521'],[1],1
LOC6725226,PROTEIN_CODING,1.0,['LOC31522'],[1],1
LOC6725227,PROTEIN_CODING,1.0,['LOC31523'],[1],1
LOC6725228,PROTEIN_CODING,1.0,['LOC31524'],[1],1
LOC6725229,PROTEIN_CODING,1.0,['LOC31525'],[1],1
LOC6725230,PROTEIN_CODING,1.0,['LOC31526'],[1],1
LOC6725233,PROTEIN_CODING,1.0,['LOC31527'],[1],1
LOC6725234,PROTEIN_CODING,1.0,['LOC31528'],[1],1
LOC6725235,PROTEIN_CODING,1.0,['LOC31529'],[1],1
LOC6725236,PROTEIN_CODING,1.0,['LOC45994'],[1],1
LOC6725237,PROTEIN_CODING,1.0,['LOC50391'],[1],1
LOC6725238,PROTEIN_CODING,1.0,['LOC31532'],[1],1
LOC6725239,PROTEIN_CODING,1.0,['LOC31533'],[1],1
LOC6725240,PROTEIN_CODING,1.0,['LOC44127'],[1],1
LOC6725241,PROTEIN_CODING,1.0,['LOC31535'],[1],1
LOC6725242,PROTEIN_CODING,1.0,['LOC31536'],[1],1
LOC6725243,PROTEIN_CODING,1.0,['LOC31537'],[1],1
LOC6725244,PROTEIN_CODING,1.0,['LOC31538'],[1],1
LOC6725246,PROTEIN_CODING,1.0,['LOC12798119'],[1],1
LOC6725247,PROTEIN_CODING,1.0,['LOC31539'],[1],1
LOC6725248,PROTEIN_CODING,1.0,['LOC31540'],[1],1
LOC6725249,PROTEIN_CODING,1.0,['LOC31541'],[1],1
LOC6725250,PROTEIN_CODING,1.0,['LOC31542'],[1],1
LOC6725251,PROTEIN_CODING,1.0,['LOC31544'],[1],1
LOC6725252,PROTEIN_CODING,1.0,['LOC31543'],[1],1
LOC6725253,PROTEIN_CODING,1.0,['LOC31547'],[1],1
LOC6725257,PROTEIN_CODING,1.0,['LOC31550'],[1],1
LOC6725258,PROTEIN_CODING,1.0,['LOC326238'],[1],1
LOC6725259,PROTEIN_CODING,1.0,['LOC318189'],[1],1
LOC6725260,PROTEIN_CODING,1.0,['LOC31551'],[1],1
LOC6725261,PROTEIN_CODING,1.0,['LOC31552'],[1],1
LOC6725262,PROTEIN_CODING,1.0,['LOC31553'],[1],1
LOC6725263,PROTEIN_CODING,1.0,['LOC31554'],[1],1
LOC6725264,PROTEIN_CODING,1.0,['LOC31555'],[1],1
LOC6725266,PROTEIN_CODING,1.0,['LOC31556'],[1],1
LOC6725268,PROTEIN_CODING,1.0,['LOC31557'],[1],1
LOC6725269,PROTEIN_CODING,1.0,['LOC31560'],[1],1
LOC6725270,PROTEIN_CODING,1.0,['LOC44000'],[1],1
LOC6725272,PROTEIN_CODING,1.0,['LOC31565'],[1],1
LOC6725273,PROTEIN_CODING,1.0,['LOC31566'],[1],1
LOC6725274,PROTEIN_CODING,1.0,['LOC31568'],[1],1
LOC6725275,PROTEIN_CODING,1.0,['LOC3772603'],[1],1
LOC6725276,PROTEIN_CODING,1.0,['LOC3772383'],[1],1
LOC6725278,PROTEIN_CODING,1.0,['LOC31574'],[1],1
LOC6725279,PROTEIN_CODING,1.0,['LOC31580'],[1],1
LOC6725280,PROTEIN_CODING,1.0,['LOC31581'],[1],1
LOC6725283,PROTEIN_CODING,1.0,['LOC7354472'],[1],1
LOC6725287,PROTEIN_CODING,1.0,['LOC31587'],[1],1
LOC6725288,PROTEIN_CODING,1.0,['LOC31588'],[1],1
LOC6725290,PROTEIN_CODING,1.0,['LOC31589'],[1],1
LOC6725292,PROTEIN_CODING,1.0,['LOC31591'],[1],1
LOC6725293,PROTEIN_CODING,1.0,['LOC31592'],[1],1
LOC6725294,PROTEIN_CODING,1.0,['LOC31593'],[1],1
LOC6725296,PROTEIN_CODING,1.0,['LOC31594'],[1],1
LOC6725297,PROTEIN_CODING,1.0,['LOC31596'],[1],1
LOC6725298,PROTEIN_CODING,1.0,['LOC31597'],[1],1
LOC6725299,PROTEIN_CODING,1.0,['LOC31598'],[1],1
LOC6725300,PROTEIN_CODING,1.0,['LOC31602'],[1],1
LOC6725301,PROTEIN_CODING,1.0,['LOC31603'],[1],1
LOC6725302,PROTEIN_CODING,1.0,['LOC31604'],[1],1
LOC6725303,PROTEIN_CODING,1.0,['LOC31600'],[1],1
LOC6725304,PROTEIN_CODING,1.0,['LOC31601'],[1],1
LOC6725305,PROTEIN_CODING,1.0,['LOC31611'],[1],1
LOC6725306,PROTEIN_CODING,1.0,['LOC31612'],[1],1
LOC6725307,PROTEIN_CODING,1.0,['LOC31615'],[1],1
LOC6725308,PROTEIN_CODING,1.0,['LOC44007'],[1],1
LOC6725309,PROTEIN_CODING,1.0,['LOC31617'],[1],1
LOC6725313,PROTEIN_CODING,1.0,['LOC31618'],[1],1
LOC6725316,PROTEIN_CODING,1.0,['LOC31623'],[1],1
LOC6725318,PROTEIN_CODING,1.0,['LOC31624'],[1],1
LOC6725319,PROTEIN_CODING,1.0,['LOC31625'],[1],1
LOC6725320,PROTEIN_CODING,1.0,['LOC31626'],[1],1
LOC6725322,PROTEIN_CODING,1.0,['LOC3771905'],[1],1
LOC6725326,PROTEIN_CODING,1.0,['LOC31641'],[1],1
LOC6725327,PROTEIN_CODING,1.0,['LOC31642'],[1],1
LOC6725328,PROTEIN_CODING,1.0,['LOC45382'],[1],1
LOC6725329,PROTEIN_CODING,1.0,['LOC31644'],[1],1
LOC6725330,PROTEIN_CODING,1.0,['LOC33027'],[1],1
LOC6725332,PROTEIN_CODING,1.0,['LOC31647'],[1],1
LOC6725333,PROTEIN_CODING,1.0,['LOC50395'],[1],1
LOC6725335,PROTEIN_CODING,1.0,['LOC31648'],[1],1
LOC6725336,PROTEIN_CODING,1.0,['LOC31649'],[1],1
LOC6725337,PROTEIN_CODING,1.0,['LOC31650'],[1],1
LOC6725338,PROTEIN_CODING,1.0,['LOC31651'],[1],1
LOC6725339,PROTEIN_CODING,1.0,['LOC31653'],[1],1
LOC6725342,PROTEIN_CODING,1.0,['LOC3772180'],[1],1
LOC6725343,PROTEIN_CODING,1.0,['LOC31656'],[1],1
LOC6725345,PROTEIN_CODING,1.0,['LOC31657'],[1],1
LOC6725346,PROTEIN_CODING,1.0,['LOC31658'],[1],1
LOC6725347,PROTEIN_CODING,1.0,['LOC31659'],[1],1
LOC6725349,PROTEIN_CODING,1.0,['LOC31660'],[1],1
LOC6725352,PROTEIN_CODING,1.0,['LOC31661'],[1],1
LOC6725353,PROTEIN_CODING,1.0,['LOC31662'],[1],1
LOC6725354,PROTEIN_CODING,1.0,['LOC31665'],[1],1
LOC6725355,PROTEIN_CODING,1.0,['LOC31666'],[1],1
LOC6725356,PROTEIN_CODING,1.0,['LOC31667'],[1],1
LOC6725357,PROTEIN_CODING,1.0,['LOC31668'],[1],1
LOC6725359,PROTEIN_CODING,1.0,['LOC31671'],[1],1
LOC6725360,PROTEIN_CODING,1.0,['LOC31672'],[1],1
LOC6725361,PROTEIN_CODING,1.0,['LOC318176'],[1],1
LOC6725362,PROTEIN_CODING,1.0,['LOC7354415'],[1],1
LOC6725363,PROTEIN_CODING,1.0,['LOC5740569'],[1],1
LOC6725364,PROTEIN_CODING,1.0,['LOC31674'],[1],1
LOC6725365,PROTEIN_CODING,1.0,['LOC50396'],[1],1
LOC6725366,PROTEIN_CODING,1.0,['LOC318175'],[1],1
LOC6725368,PROTEIN_CODING,1.0,['LOC50397'],[1],1
LOC6725369,PROTEIN_CODING,1.0,['LOC318169'],[1],1
LOC6725371,PROTEIN_CODING,1.0,['LOC12797949'],[1],1
LOC6725372,PROTEIN_CODING,1.0,['LOC318170'],[1],1
LOC6725374,PROTEIN_CODING,1.0,['LOC31675'],[1],1
LOC6725375,PROTEIN_CODING,1.0,['LOC44540'],[1],1
LOC6725376,PROTEIN_CODING,1.0,['LOC31680'],[1],1
LOC6725377,PROTEIN_CODING,1.0,['LOC31682'],[1],1
LOC6725378,PROTEIN_CODING,1.0,['LOC31684'],[1],1
LOC6725379,PROTEIN_CODING,1.0,['LOC44978'],[1],1
LOC6725380,PROTEIN_CODING,1.0,['LOC31686'],[1],1
LOC6725382,PROTEIN_CODING,1.0,['LOC5740687'],[1],1
LOC6725383,PROTEIN_CODING,1.0,['LOC318168'],[1],1
LOC6725384,PROTEIN_CODING,1.0,['LOC31688'],[1],1
LOC6725385,PROTEIN_CODING,1.0,['LOC31689'],[1],1
LOC6725387,PROTEIN_CODING,1.0,['LOC31698'],[1],1
LOC6725388,PROTEIN_CODING,1.0,['LOC31700'],[1],1
LOC6725390,PROTEIN_CODING,1.0,['LOC31701'],[1],1
LOC6725391,PROTEIN_CODING,1.0,['LOC31687'],[1],1
LOC6725392,PROTEIN_CODING,1.0,['LOC31691'],[1],1
LOC6725393,PROTEIN_CODING,1.0,['LOC31692'],[1],1
LOC6725394,PROTEIN_CODING,1.0,['LOC7354416'],[1],1
LOC6725395,PROTEIN_CODING,1.0,['LOC31702'],[1],1
LOC6725396,PROTEIN_CODING,1.0,['LOC31703'],[1],1
LOC6725397,PROTEIN_CODING,1.0,['LOC31704'],[1],1
LOC6725398,PROTEIN_CODING,1.0,['LOC31705'],[1],1
LOC6725399,PROTEIN_CODING,1.0,['LOC31706'],[1],1
LOC6725400,PROTEIN_CODING,1.0,['LOC31707'],[1],1
LOC6725401,PROTEIN_CODING,1.0,['LOC31708'],[1],1
LOC6725402,PROTEIN_CODING,1.0,['LOC31713'],[1],1
LOC6725403,PROTEIN_CODING,1.0,['LOC31714'],[1],1
LOC6725404,PROTEIN_CODING,1.0,['LOC31715'],[1],1
LOC6725405,PROTEIN_CODING,1.0,['LOC31716'],[1],1
LOC6725406,PROTEIN_CODING,1.0,['LOC31718'],[1],1
LOC6725408,PROTEIN_CODING,1.0,['LOC31721'],[1],1
LOC6725409,PROTEIN_CODING,1.0,['LOC31722'],[1],1
LOC6725410,PROTEIN_CODING,1.0,['LOC44885'],[1],1
LOC6725411,PROTEIN_CODING,1.0,['LOC31724'],[1],1
LOC6725412,PROTEIN_CODING,1.0,['LOC31725'],[1],1
LOC6725413,PROTEIN_CODING,1.0,['LOC31726'],[1],1
LOC6725415,PROTEIN_CODING,1.0,['LOC31729'],[1],1
LOC6725416,PROTEIN_CODING,1.0,['LOC53581'],[1],1
LOC6725417,PROTEIN_CODING,1.0,['LOC31731'],[1],1
LOC6725418,PROTEIN_CODING,1.0,['LOC31732'],[1],1
LOC6725419,PROTEIN_CODING,1.0,['LOC31733'],[1],1
LOC6725420,PROTEIN_CODING,1.0,['LOC31735'],[1],1
LOC6725421,PROTEIN_CODING,1.0,['LOC31736'],[1],1
LOC6725422,PROTEIN_CODING,1.0,['LOC31737'],[1],1
LOC6725423,PROTEIN_CODING,1.0,['LOC31740'],[1],1
LOC6725424,PROTEIN_CODING,1.0,['LOC31741'],[1],1
LOC6725425,PROTEIN_CODING,1.0,['LOC31742'],[1],1
LOC6725426,PROTEIN_CODING,1.0,['LOC31743'],[1],1
LOC6725427,PROTEIN_CODING,1.0,['LOC31744'],[1],1
LOC6725428,PROTEIN_CODING,1.0,['LOC31745'],[1],1
LOC6725430,PROTEIN_CODING,1.0,['LOC44861'],[1],1
LOC6725432,PROTEIN_CODING,1.0,['LOC31759'],[1],1
LOC6725433,PROTEIN_CODING,1.0,['LOC31761'],[1],1
LOC6725434,PROTEIN_CODING,1.0,['LOC31760'],[1],1
LOC6725435,PROTEIN_CODING,1.0,['LOC31763'],[1],1
LOC6725436,PROTEIN_CODING,1.0,['LOC31764'],[1],1
LOC6725437,PROTEIN_CODING,1.0,['LOC31765'],[1],1
LOC6725438,PROTEIN_CODING,1.0,['LOC31766'],[1],1
LOC6725439,PROTEIN_CODING,1.0,['LOC31767'],[1],1
LOC6725440,PROTEIN_CODING,1.0,['LOC31770'],[1],1
LOC6725441,PROTEIN_CODING,1.0,['LOC31772'],[1],1
LOC6725442,PROTEIN_CODING,1.0,['LOC31776'],[1],1
LOC6725443,PROTEIN_CODING,1.0,['LOC31777'],[1],1
LOC6725446,PROTEIN_CODING,1.0,['LOC31778'],[1],1
LOC6725447,PROTEIN_CODING,1.0,['LOC2768867'],[1],1
LOC6725448,PROTEIN_CODING,1.0,['LOC31779'],[1],1
LOC6725449,PROTEIN_CODING,1.0,['LOC31780'],[1],1
LOC6725450,PROTEIN_CODING,1.0,['LOC31781'],[1],1
LOC6725452,PROTEIN_CODING,1.0,['LOC31782'],[1],1
LOC6725453,PROTEIN_CODING,1.0,['LOC3885650'],[1],1
LOC6725454,PROTEIN_CODING,1.0,['LOC31785'],[1],1
LOC6725455,PROTEIN_CODING,1.0,['LOC31786'],[1],1
LOC6725456,PROTEIN_CODING,1.0,['LOC31787'],[1],1
LOC6725458,PROTEIN_CODING,1.0,['LOC318916'],[1],1
LOC6725459,PROTEIN_CODING,1.0,['LOC31791'],[1],1
LOC6725460,PROTEIN_CODING,1.0,['LOC31792'],[1],1
LOC6725461,PROTEIN_CODING,1.0,['LOC31797'],[1],1
LOC6725463,PROTEIN_CODING,1.0,['LOC31798'],[1],1
LOC6725468,PROTEIN_CODING,1.0,['LOC31802'],[1],1
LOC6725469,PROTEIN_CODING,1.0,['LOC31803'],[1],1
LOC6725471,PROTEIN_CODING,1.0,['LOC31804'],[1],1
LOC6725472,PROTEIN_CODING,1.0,['LOC31805'],[1],1
LOC6725473,PROTEIN_CODING,1.0,['LOC31806'],[1],1
LOC6725474,PROTEIN_CODING,1.0,['LOC31807'],[1],1
LOC6725475,PROTEIN_CODING,1.0,['LOC31808'],[1],1
LOC6725476,PROTEIN_CODING,1.0,['LOC31809'],[1],1
LOC6725477,PROTEIN_CODING,1.0,['LOC31810'],[1],1
LOC6725478,PROTEIN_CODING,1.0,['LOC31811'],[1],1
LOC6725479,PROTEIN_CODING,1.0,['LOC31812'],[1],1
LOC6725480,PROTEIN_CODING,1.0,['LOC31813'],[1],1
LOC6725482,PROTEIN_CODING,1.0,['LOC31815'],[1],1
LOC6725483,PROTEIN_CODING,1.0,['LOC31816'],[1],1
LOC6725488,PROTEIN_CODING,1.0,['LOC31824'],[1],1
LOC6725491,PROTEIN_CODING,1.0,['LOC31826'],[1],1
LOC6725493,PROTEIN_CODING,1.0,['LOC8673992'],[1],1
LOC6725494,PROTEIN_CODING,1.0,['LOC31829'],[1],1
LOC6725496,PROTEIN_CODING,1.0,['LOC31830'],[1],1
LOC6725497,PROTEIN_CODING,1.0,['LOC31831'],[1],1
LOC6725498,PROTEIN_CODING,1.0,['LOC31833'],[1],1
LOC6725499,PROTEIN_CODING,1.0,['LOC31834'],[1],1
LOC6725500,PROTEIN_CODING,1.0,['LOC31835'],[1],1
LOC6725501,PROTEIN_CODING,1.0,['LOC318161'],[1],1
LOC6725502,PROTEIN_CODING,1.0,['LOC31842'],[1],1
LOC6725504,PROTEIN_CODING,1.0,['LOC31844'],[1],1
LOC6725505,PROTEIN_CODING,1.0,['LOC31845'],[1],1
LOC6725508,PROTEIN_CODING,1.0,['LOC31849'],[1],1
LOC6725509,PROTEIN_CODING,1.0,['LOC53580'],[1],1
LOC6725510,PROTEIN_CODING,1.0,['LOC50405'],[1],1
LOC6725511,PROTEIN_CODING,1.0,['LOC31851'],[1],1
LOC6725512,PROTEIN_CODING,1.0,['LOC45775'],[1],1
LOC6725513,PROTEIN_CODING,1.0,['LOC31854'],[1],1
LOC6725514,PROTEIN_CODING,1.0,['LOC31856'],[1],1
LOC6725515,PROTEIN_CODING,1.0,['LOC31857'],[1],1
LOC6725516,PROTEIN_CODING,1.0,['LOC31858'],[1],1
LOC6725517,PROTEIN_CODING,1.0,['LOC31859'],[1],1
LOC6725518,PROTEIN_CODING,1.0,['LOC31860'],[1],1
LOC6725519,PROTEIN_CODING,1.0,['LOC31861'],[1],1
LOC6725520,PROTEIN_CODING,1.0,['LOC31862'],[1],1
LOC6725521,PROTEIN_CODING,1.0,['LOC31863'],[1],1
LOC6725522,PROTEIN_CODING,1.0,['LOC31864'],[1],1
LOC6725523,PROTEIN_CODING,1.0,['LOC31865'],[1],1
LOC6725524,PROTEIN_CODING,1.0,['LOC31867'],[1],1
LOC6725527,PROTEIN_CODING,1.0,['LOC31877'],[1],1
LOC6725528,PROTEIN_CODING,1.0,['LOC31872'],[1],1
LOC6725530,PROTEIN_CODING,1.0,['LOC31873'],[1],1
LOC6725531,PROTEIN_CODING,1.0,['LOC31874'],[1],1
LOC6725532,PROTEIN_CODING,1.0,['LOC31879'],[1],1
LOC6725534,PROTEIN_CODING,1.0,['LOC31880'],[1],1
LOC6725535,PROTEIN_CODING,1.0,['LOC31881'],[1],1
LOC6725536,PROTEIN_CODING,1.0,['LOC53436'],[1],1
LOC6725537,PROTEIN_CODING,1.0,['LOC31883'],[1],1
LOC6725539,PROTEIN_CODING,1.0,['LOC31887'],[1],1
LOC6725548,PROTEIN_CODING,1.0,['LOC31896'],[1],1
LOC6725549,PROTEIN_CODING,1.0,['LOC326235'],[1],1
LOC6725550,PROTEIN_CODING,1.0,['LOC31899'],[1],1
LOC6725552,PROTEIN_CODING,1.0,['LOC31905'],[1],1
LOC6725553,PROTEIN_CODING,1.0,['LOC31903'],[1],1
LOC6725554,PROTEIN_CODING,1.0,['LOC31904'],[1],1
LOC6725558,PROTEIN_CODING,1.0,['LOC31898'],[1],1
LOC6725559,PROTEIN_CODING,1.0,['LOC31897'],[1],1
LOC6725560,PROTEIN_CODING,1.0,['LOC326234'],[1],1
LOC6725561,PROTEIN_CODING,1.0,['LOC31907'],[1],1
LOC6725563,PROTEIN_CODING,1.0,['LOC43856'],[1],1
LOC6725566,PROTEIN_CODING,1.0,['LOC31913'],[1],1
LOC6725567,PROTEIN_CODING,1.0,['LOC31915'],[1],1
LOC6725568,PROTEIN_CODING,1.0,['LOC31925'],[1],1
LOC6725571,PROTEIN_CODING,1.0,['LOC31931'],[1],1
LOC6725573,PROTEIN_CODING,1.0,['LOC3346145'],[1],1
LOC6725574,PROTEIN_CODING,1.0,['LOC31934'],[1],1
LOC6725575,PROTEIN_CODING,1.0,['LOC31935'],[1],1
LOC6725576,PROTEIN_CODING,1.0,['LOC31938'],[1],1
LOC6725577,PROTEIN_CODING,1.0,['LOC31939'],[1],1
LOC6725578,PROTEIN_CODING,1.0,['LOC31940'],[1],1
LOC6725579,PROTEIN_CODING,1.0,['LOC318158'],[1],1
LOC6725580,PROTEIN_CODING,1.0,['LOC31942'],[1],1
LOC6725581,PROTEIN_CODING,1.0,['LOC31943'],[1],1
LOC6725585,PROTEIN_CODING,1.0,['LOC31964'],[1],1
LOC6725586,PROTEIN_CODING,1.0,['LOC318150'],[1],1
LOC6725587,PROTEIN_CODING,1.0,['LOC31965'],[1],1
LOC6725588,PROTEIN_CODING,1.0,['LOC318153'],[1],1
LOC6725590,PROTEIN_CODING,1.0,['LOC318151'],[1],1
LOC6725591,PROTEIN_CODING,1.0,['LOC31967'],[1],1
LOC6725592,PROTEIN_CODING,1.0,['LOC44289'],[1],1
LOC6725595,PROTEIN_CODING,1.0,['LOC31970'],[1],1
LOC6725596,PROTEIN_CODING,1.0,['LOC31977'],[1],1
LOC6725597,PROTEIN_CODING,1.0,['LOC31978'],[1],1
LOC6725598,PROTEIN_CODING,1.0,['LOC31979'],[1],1
LOC6725599,PROTEIN_CODING,1.0,['LOC31980'],[1],1
LOC6725601,PROTEIN_CODING,1.0,['LOC31986'],[1],1
LOC6725604,PROTEIN_CODING,1.0,['LOC31988'],[1],1
LOC6725605,PROTEIN_CODING,1.0,['LOC31989'],[1],1
LOC6725606,PROTEIN_CODING,1.0,['LOC31990'],[1],1
LOC6725608,PROTEIN_CODING,1.0,['LOC31994'],[1],1
LOC6725610,PROTEIN_CODING,1.0,['LOC31995'],[1],1
LOC6725614,PROTEIN_CODING,1.0,['LOC31996'],[1],1
LOC6725615,PROTEIN_CODING,1.0,['LOC31997'],[1],1
LOC6725616,PROTEIN_CODING,1.0,['LOC32005'],[1],1
LOC6725617,PROTEIN_CODING,1.0,['LOC43873'],[1],1
LOC6725618,PROTEIN_CODING,1.0,['LOC32002'],[1],1
LOC6725619,PROTEIN_CODING,1.0,['LOC32001'],[1],1
LOC6725620,PROTEIN_CODING,1.0,['LOC32000'],[1],1
LOC6725621,PROTEIN_CODING,1.0,['LOC32006'],[1],1
LOC6725622,PROTEIN_CODING,1.0,['LOC32008'],[1],1
LOC6725623,PROTEIN_CODING,1.0,['LOC32007'],[1],1
LOC6725624,PROTEIN_CODING,1.0,['LOC32009'],[1],1
LOC6725625,PROTEIN_CODING,1.0,['LOC43944'],[1],1
LOC6725626,PROTEIN_CODING,1.0,['LOC50323'],[1],1
LOC6725627,PROTEIN_CODING,1.0,['LOC32011'],[1],1
LOC6725628,PROTEIN_CODING,1.0,['LOC32018'],[1],1
LOC6725629,PROTEIN_CODING,1.0,['LOC32019'],[1],1
LOC6725630,PROTEIN_CODING,1.0,['LOC32020'],[1],1
LOC6725631,PROTEIN_CODING,1.0,['LOC32024'],[1],1
LOC6725632,PROTEIN_CODING,1.0,['LOC32026'],[1],1
LOC6725633,PROTEIN_CODING,1.0,['LOC32027'],[1],1
LOC6725635,PROTEIN_CODING,1.0,['LOC32028'],[1],1
LOC6725636,PROTEIN_CODING,1.0,['LOC32032'],[1],1
LOC6725637,PROTEIN_CODING,1.0,['LOC32033'],[1],1
LOC6725638,PROTEIN_CODING,1.0,['LOC32151'],[1],1
LOC6725640,PROTEIN_CODING,1.0,['LOC32034'],[1],1
LOC6725641,PROTEIN_CODING,1.0,['LOC32036'],[1],1
LOC6725642,PROTEIN_CODING,1.0,['LOC32037'],[1],1
LOC6725643,PROTEIN_CODING,1.0,['LOC32038'],[1],1
LOC6725644,PROTEIN_CODING,1.0,['LOC32043'],[1],1
LOC6725646,PROTEIN_CODING,1.0,['LOC32045'],[1],1
LOC6725647,PROTEIN_CODING,1.0,['LOC32046'],[1],1
LOC6725648,PROTEIN_CODING,1.0,['LOC32040'],[1],1
LOC6725650,PROTEIN_CODING,1.0,['LOC32042'],[1],1
LOC6725651,PROTEIN_CODING,1.0,['LOC32049'],[1],1
LOC6725653,PROTEIN_CODING,1.0,['LOC318146'],[1],1
LOC6725654,PROTEIN_CODING,1.0,['LOC32058'],[1],1
LOC6725655,PROTEIN_CODING,1.0,['LOC32059'],[1],1
LOC6725656,PROTEIN_CODING,1.0,['LOC32060'],[1],1
LOC6725657,PROTEIN_CODING,1.0,['LOC32062'],[1],1
LOC6725659,PROTEIN_CODING,1.0,['LOC32063'],[1],1
LOC6725660,PROTEIN_CODING,1.0,['LOC32069'],[1],1
LOC6725661,PROTEIN_CODING,1.0,['LOC32070'],[1],1
LOC6725662,PROTEIN_CODING,1.0,['LOC32071'],[1],1
LOC6725663,PROTEIN_CODING,1.0,['LOC32072'],[1],1
LOC6725664,PROTEIN_CODING,1.0,['LOC32073'],[1],1
LOC6725665,PROTEIN_CODING,1.0,['LOC32074'],[1],1
LOC6725666,PROTEIN_CODING,1.0,['LOC32075'],[1],1
LOC6725667,PROTEIN_CODING,1.0,['LOC32076'],[1],1
LOC6725668,PROTEIN_CODING,1.0,['LOC32077'],[1],1
LOC6725669,PROTEIN_CODING,1.0,['LOC32079'],[1],1
LOC6725670,PROTEIN_CODING,1.0,['LOC32080'],[1],1
LOC6725671,PROTEIN_CODING,1.0,['LOC32083'],[1],1
LOC6725672,PROTEIN_CODING,1.0,['LOC32085'],[1],1
LOC6725673,PROTEIN_CODING,1.0,['LOC117501'],[1],1
LOC6725674,PROTEIN_CODING,1.0,['LOC32086'],[1],1
LOC6725675,PROTEIN_CODING,1.0,['LOC32087'],[1],1
LOC6725676,PROTEIN_CODING,1.0,['LOC32088'],[1],1
LOC6725677,PROTEIN_CODING,1.0,['LOC32089'],[1],1
LOC6725678,PROTEIN_CODING,1.0,['LOC32090'],[1],1
LOC6725680,PROTEIN_CODING,1.0,['LOC32092'],[1],1
LOC6725681,PROTEIN_CODING,1.0,['LOC32093'],[1],1
LOC6725682,PROTEIN_CODING,1.0,['LOC32094'],[1],1
LOC6725683,PROTEIN_CODING,1.0,['LOC32099'],[1],1
LOC6725685,PROTEIN_CODING,1.0,['LOC32100'],[1],1
LOC6725686,PROTEIN_CODING,1.0,['LOC32101'],[1],1
LOC6725687,PROTEIN_CODING,1.0,['LOC32102'],[1],1
LOC6725688,PROTEIN_CODING,1.0,['LOC32107'],[1],1
LOC6725690,PROTEIN_CODING,1.0,['LOC32109'],[1],1
LOC6725691,PROTEIN_CODING,1.0,['LOC32111'],[1],1
LOC6725692,PROTEIN_CODING,1.0,['LOC32112'],[1],1
LOC6725693,PROTEIN_CODING,1.0,['LOC32113'],[1],1
LOC6725694,PROTEIN_CODING,1.0,['LOC32114'],[1],1
LOC6725695,PROTEIN_CODING,1.0,['LOC32115'],[1],1
LOC6725696,PROTEIN_CODING,1.0,['LOC32119'],[1],1
LOC6725698,PROTEIN_CODING,1.0,['LOC32120'],[1],1
LOC6725699,PROTEIN_CODING,1.0,['LOC32121'],[1],1
LOC6725700,PROTEIN_CODING,1.0,['LOC32122'],[1],1
LOC6725701,PROTEIN_CODING,1.0,['LOC32123'],[1],1
LOC6725702,PROTEIN_CODING,1.0,['LOC32124'],[1],1
LOC6725703,PROTEIN_CODING,1.0,['LOC32125'],[1],1
LOC6725706,PROTEIN_CODING,1.0,['LOC32126'],[1],1
LOC6725707,PROTEIN_CODING,1.0,['LOC5740497'],[1],1
LOC6725708,PROTEIN_CODING,1.0,['LOC8674114'],[1],1
LOC6725709,PROTEIN_CODING,1.0,['LOC5740676'],[1],1
LOC6725711,PROTEIN_CODING,1.0,['LOC32127'],[1],1
LOC6725712,PROTEIN_CODING,1.0,['LOC44835'],[1],1
LOC6725713,PROTEIN_CODING,1.0,['LOC32128'],[1],1
LOC6725714,PROTEIN_CODING,1.0,['LOC32130'],[1],1
LOC6725715,PROTEIN_CODING,1.0,['LOC32131'],[1],1
LOC6725716,PROTEIN_CODING,1.0,['LOC32132'],[1],1
LOC6725717,PROTEIN_CODING,1.0,['LOC32133'],[1],1
LOC6725719,PROTEIN_CODING,1.0,['LOC32135'],[1],1
LOC6725721,PROTEIN_CODING,1.0,['LOC32138'],[1],1
LOC6725722,PROTEIN_CODING,1.0,['LOC32139'],[1],1
LOC6725724,PROTEIN_CODING,1.0,['LOC32141'],[1],1
LOC6725725,PROTEIN_CODING,1.0,['LOC32142'],[1],1
LOC6725726,PROTEIN_CODING,1.0,['LOC32143'],[1],1
LOC6725727,PROTEIN_CODING,1.0,['LOC32144'],[1],1
LOC6725729,PROTEIN_CODING,1.0,['LOC32145'],[1],1
LOC6725730,PROTEIN_CODING,1.0,['LOC32146'],[1],1
LOC6725731,PROTEIN_CODING,1.0,['LOC32147'],[1],1
LOC6725732,PROTEIN_CODING,1.0,['LOC32148'],[1],1
LOC6725734,PROTEIN_CODING,1.0,['LOC32149'],[1],1
LOC6725735,PROTEIN_CODING,1.0,['LOC32150'],[1],1
LOC6725736,PROTEIN_CODING,1.0,['LOC32156'],[1],1
